Image Path,Label
house_plant_species\Background_without_leaves\image (1112).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1113).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1114).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1115).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1116).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1117).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1118).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1119).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (112).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1120).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1121).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1122).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1123).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1124).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1125).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1126).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1127).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1128).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1129).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (113).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1130).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1131).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1132).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1133).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1134).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1135).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1136).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1137).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1138).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1139).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (114).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1140).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1141).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1142).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (1143).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (115).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (116).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (117).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (118).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (119).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (12).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (120).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (121).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (122).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (123).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (124).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (125).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (126).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (127).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (128).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (129).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (13).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (130).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (131).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (132).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (133).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (134).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (135).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (136).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (137).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (138).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (139).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (14).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (140).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (141).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (142).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (143).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (144).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (145).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (146).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (147).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (148).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (149).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (15).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (150).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (151).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (152).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (153).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (154).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (155).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (156).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (157).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (158).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (159).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (16).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (160).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (161).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (162).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (163).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (164).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (165).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (166).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (167).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (168).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (169).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (17).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (170).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (171).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (172).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (173).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (174).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (175).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (176).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (177).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (178).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (179).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (18).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (180).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (181).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (182).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (183).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (184).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (185).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (186).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (187).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (188).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (189).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (19).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (190).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (191).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (192).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (193).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (194).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (195).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (196).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (197).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (198).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (199).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (2).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (20).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (200).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (201).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (202).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (203).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (204).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (205).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (206).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (207).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (208).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (209).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (21).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (210).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (211).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (212).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (213).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (214).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (215).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (216).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (217).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (218).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (219).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (22).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (220).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (221).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (222).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (223).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (224).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (225).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (226).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (227).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (228).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (229).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (23).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (230).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (231).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (232).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (233).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (234).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (235).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (236).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (237).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (238).jpg,Background_without_leaves
house_plant_species\Background_without_leaves\image (239).jpg,Background_without_leaves
